time,L_SHOULDER_PITCH_q,L_SHOULDER_PITCH_dq,L_SHOULDER_PITCH_tau,L_SHOULDER_ROLL_q,L_SHOULDER_ROLL_dq,L_SHOULDER_ROLL_tau,L_SHOULDER_YAW_q,L_SHOULDER_YAW_dq,L_SHOULDER_YAW_tau,L_ELBOW_q,L_ELBOW_dq,L_ELBOW_tau,L_WRIST_ROLL_q,L_WRIST_ROLL_dq,L_WRIST_ROLL_tau,L_WRIST_PITCH_q,L_WRIST_PITCH_dq,L_WRIST_PITCH_tau,L_WRIST_YAW_q,L_WRIST_YAW_dq,L_WRIST_YAW_tau,WAIST_YAW_q,WAIST_YAW_dq,WAIST_YAW_tau,R_SHOULDER_PITCH_q,R_SHOULDER_PITCH_dq,R_SHOULDER_PITCH_tau,R_SHOULDER_ROLL_q,R_SHOULDER_ROLL_dq,R_SHOULDER_ROLL_tau,R_SHOULDER_YAW_q,R_SHOULDER_YAW_dq,R_SHOULDER_YAW_tau,R_ELBOW_q,R_ELBOW_dq,R_ELBOW_tau,R_WRIST_ROLL_q,R_WRIST_ROLL_dq,R_WRIST_ROLL_tau,R_WRIST_PITCH_q,R_WRIST_PITCH_dq,R_WRIST_PITCH_tau,R_WRIST_YAW_q,R_WRIST_YAW_dq,R_WRIST_YAW_tau
1749031181.466827,0.08455348014831543,0.0,-0.125,-0.026391029357910156,0.01073786523193121,-0.125,-0.23923301696777344,0.00920388475060463,0.0625,1.0332159996032715,0.01073786523193121,-0.125,-0.37189245223999023,-0.006135923322290182,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.02398848533630371,0.011999138630926609,-0.11186079680919647,0.03560996055603027,0.0,0.0625,-0.12814569473266602,0.015339807607233524,-0.1875,-0.04956245422363281,0.003067961661145091,0.0625,1.3429481983184814,0.0,0.0,-0.9608852863311768,-0.007669903803616762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749031181.5665452,0.08455348014831543,-0.00920388475060463,-0.0625,-0.026391029357910156,-0.004601942375302315,-0.125,-0.23924541473388672,-0.004601942375302315,0.0625,1.0332159996032715,-0.004601942375302315,-0.0625,-0.3719162940979004,-0.006135923322290182,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0240018367767334,0.022284114733338356,-0.1677911877632141,0.035597801208496094,0.006135923322290182,0.125,-0.12814569473266602,0.0,-0.125,-0.04956245422363281,0.015339807607233524,0.0625,1.3430081605911255,-0.003067961661145091,0.125,-0.9608733654022217,-0.00920388475060463,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031181.666382,0.08457732200622559,0.0,-0.125,-0.026391029357910156,0.0015339808305725455,-0.0625,-0.23922109603881836,0.0015339808305725455,0.0625,1.0332040786743164,-0.00920388475060463,-0.0625,-0.37189245223999023,0.007669903803616762,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0240018367767334,-0.018855789676308632,-0.22372159361839294,0.035597801208496094,0.0015339808305725455,0.0625,-0.12813377380371094,-0.013805827125906944,0.0,-0.049550533294677734,0.0,0.0625,1.3429961204528809,-0.004601942375302315,0.125,-0.9608733654022217,-0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031181.7661798,0.08455348014831543,-0.007669903803616762,-0.0625,-0.026391029357910156,0.01073786523193121,-0.125,-0.2392573356628418,0.0015339808305725455,0.0625,1.0331921577453613,0.004601942375302315,-0.125,-0.37188053131103516,0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.024028539657592773,-0.003428325057029724,-0.22372159361839294,0.035597801208496094,0.006135923322290182,0.0625,-0.12814569473266602,-0.0015339808305725455,-0.125,-0.049550533294677734,0.016873788088560104,0.0625,1.3429481983184814,-0.007669903803616762,0.125,-0.9608492851257324,0.01840776950120926,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031181.8661282,0.08457732200622559,0.0,-0.0625,-0.026402950286865234,0.006135923322290182,-0.0625,-0.23922109603881836,-0.00920388475060463,0.0625,1.0332159996032715,-0.016873788088560104,-0.0625,-0.37189245223999023,-0.00920388475060463,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.02398848533630371,-0.006856650114059448,-0.11186079680919647,0.035597801208496094,-0.003067961661145091,0.0625,-0.12812185287475586,-0.007669903803616762,-0.0625,-0.04956245422363281,0.0015339808305725455,0.0,1.3429481983184814,-0.013805827125906944,0.125,-0.9608733654022217,0.004601942375302315,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031181.9665346,0.08455348014831543,0.00920388475060463,-0.125,-0.026402950286865234,-0.004601942375302315,-0.0625,-0.23924541473388672,0.003067961661145091,0.0625,1.0332279205322266,-0.013805827125906944,-0.0625,-0.3719043731689453,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.02398848533630371,-0.018855789676308632,-0.1677911877632141,0.03563380241394043,0.004601942375302315,0.0625,-0.12814569473266602,-0.004601942375302315,-0.125,-0.049550533294677734,-0.007669903803616762,0.0625,1.342960238456726,0.006135923322290182,0.0625,-0.9608733654022217,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031182.0664425,0.08455348014831543,-0.004601942375302315,-0.125,-0.026378989219665527,-0.006135923322290182,-0.0625,-0.23922109603881836,0.012271846644580364,0.0625,1.0332159996032715,-0.02147573046386242,-0.0625,-0.3719162940979004,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.024015188217163086,0.027426600456237793,-0.22372159361839294,0.035597801208496094,-0.0015339808305725455,0.0625,-0.1281576156616211,-0.003067961661145091,-0.125,-0.04956245422363281,-0.00920388475060463,0.0625,1.342960238456726,0.016873788088560104,0.0625,-0.9608612060546875,0.003067961661145091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749031182.166413,0.08457732200622559,0.004601942375302315,-0.0625,-0.026391029357910156,0.0,-0.0625,-0.23924541473388672,0.003067961661145091,0.0625,1.0332040786743164,-0.003067961661145091,-0.0625,-0.37189245223999023,0.016873788088560104,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.02398848533630371,0.0,-0.22372159361839294,0.035585880279541016,-0.00920388475060463,0.125,-0.1281576156616211,-0.013805827125906944,-0.0625,-0.04956245422363281,0.0015339808305725455,0.0625,1.3429362773895264,-0.007669903803616762,0.0625,-0.9608733654022217,-0.004601942375302315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749031182.2664464,0.08457732200622559,-0.00920388475060463,-0.0625,-0.026378989219665527,0.003067961661145091,-0.125,-0.23924541473388672,0.004601942375302315,0.0625,1.0332040786743164,0.006135923322290182,-0.125,-0.37189245223999023,0.004601942375302315,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.024015188217163086,-0.015427464619278908,-0.1677911877632141,0.03562188148498535,0.006135923322290182,0.0625,-0.12814569473266602,-0.006135923322290182,-0.0625,-0.04956245422363281,0.003067961661145091,0.0625,1.3429721593856812,0.01840776950120926,0.0625,-0.9608492851257324,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031182.3666737,0.08457732200622559,0.0,-0.0625,-0.026391029357910156,0.0,-0.0625,-0.23922109603881836,0.003067961661145091,0.0,1.0332159996032715,0.0,-0.0625,-0.37189245223999023,0.004601942375302315,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.02398848533630371,-0.039425741881132126,0.0,0.035597801208496094,-0.0015339808305725455,0.0625,-0.12814569473266602,-0.004601942375302315,-0.0625,-0.049538612365722656,0.013805827125906944,0.0625,1.342960238456726,0.0,0.0625,-0.9608612060546875,-0.012271846644580364,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031182.466687,0.08457732200622559,0.0,-0.125,-0.026391029357910156,0.004601942375302315,-0.125,-0.23924541473388672,0.003067961661145091,0.0625,1.0332040786743164,-0.023009711876511574,-0.0625,-0.37189245223999023,-0.01073786523193121,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.023961782455444336,0.02571243792772293,-0.1677911877632141,0.035597801208496094,0.0,0.0625,-0.12814569473266602,0.004601942375302315,-0.125,-0.04956245422363281,-0.0015339808305725455,0.0625,1.342960238456726,-0.003067961661145091,0.0625,-0.9608612060546875,-0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031182.5667324,0.08455348014831543,0.003067961661145091,-0.125,-0.02636706829071045,0.0015339808305725455,-0.0625,-0.23924541473388672,0.006135923322290182,0.0625,1.0332040786743164,-0.015339807607233524,-0.0625,-0.37189245223999023,-0.006135923322290182,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0240018367767334,0.013713300228118896,-0.1677911877632141,0.03562188148498535,0.019941750913858414,0.0625,-0.12813377380371094,-0.003067961661145091,-0.0625,-0.049538612365722656,0.016873788088560104,0.0625,1.3429841995239258,0.013805827125906944,0.0625,-0.9608852863311768,0.0015339808305725455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749031182.6667886,0.08455348014831543,0.0,-0.0625,-0.026391029357910156,-0.004601942375302315,-0.125,-0.23923301696777344,0.015339807607233524,0.0625,1.0332159996032715,-0.0015339808305725455,-0.0625,-0.37189245223999023,-0.00920388475060463,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.024015188217163086,0.015427464619278908,-0.22372159361839294,0.03560996055603027,0.006135923322290182,0.0625,-0.1275944709777832,0.01073786523193121,-0.1875,-0.049538612365722656,0.003067961661145091,0.0625,1.3429242372512817,0.012271846644580364,0.0625,-0.9608612060546875,-0.0015339808305725455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749031182.7665923,0.08457732200622559,0.007669903803616762,-0.0625,-0.026402950286865234,-0.0015339808305725455,-0.125,-0.23923301696777344,0.012271846644580364,0.0625,1.0332040786743164,-0.006135923322290182,-0.0625,-0.37189245223999023,0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.024028539657592773,0.001714162528514862,-0.1677911877632141,0.035597801208496094,0.00920388475060463,0.0625,-0.1273787021636963,-0.015339807607233524,-0.0625,-0.049538612365722656,0.00920388475060463,0.0625,1.342960238456726,0.0,0.0625,-0.9608612060546875,-0.013805827125906944,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031182.8671527,0.08457732200622559,0.0,-0.0625,-0.026391029357910156,-0.01073786523193121,-0.0625,-0.23924541473388672,0.01073786523193121,0.0625,1.0332040786743164,-0.007669903803616762,-0.0625,-0.37189245223999023,0.007669903803616762,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.02388143539428711,-0.01714162714779377,-0.22372159361839294,0.0348668098449707,-0.006135923322290182,0.125,-0.12745070457458496,0.0015339808305725455,-0.0625,-0.049550533294677734,0.006135923322290182,0.0625,1.342840313911438,0.0,0.0625,-0.9608852863311768,-0.012271846644580364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749031182.9672008,0.08457732200622559,0.0,-0.0625,-0.026402950286865234,-0.004601942375302315,-0.125,-0.23924541473388672,-0.007669903803616762,0.0625,1.0332040786743164,0.012271846644580364,-0.125,-0.37188053131103516,0.015339807607233524,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.02386784553527832,-0.037711579352617264,-0.1677911877632141,0.03471112251281738,-0.00920388475060463,0.125,-0.12746262550354004,-0.004601942375302315,-0.0625,-0.049538612365722656,0.006135923322290182,0.0625,1.3427684307098389,0.007669903803616762,0.0625,-0.9608972072601318,-0.00920388475060463,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031183.0671718,0.08455348014831543,-0.0015339808305725455,-0.125,-0.026391029357910156,-0.003067961661145091,-0.125,-0.23924541473388672,0.006135923322290182,0.0625,1.0332159996032715,-0.01073786523193121,0.0,-0.37189245223999023,0.004601942375302315,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.023827791213989258,0.020569952204823494,-0.1677911877632141,0.03423166275024414,0.006135923322290182,0.125,-0.1282057762145996,-0.016873788088560104,-0.0625,-0.04961061477661133,-0.006135923322290182,0.0,1.3422890901565552,0.003067961661145091,0.125,-0.9608733654022217,-0.026077672839164734,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031183.166819,0.08448147773742676,-0.0015339808305725455,-0.125,-0.026427030563354492,0.00920388475060463,-0.125,-0.23929309844970703,0.01073786523193121,0.0625,1.0332040786743164,-0.015339807607233524,-0.0625,-0.37192821502685547,-0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.023827791213989258,0.027426600456237793,-0.22372159361839294,0.030936002731323242,-0.07363107800483704,0.4375,-0.13286757469177246,-0.12732040882110596,0.5,-0.050449371337890625,-0.013805827125906944,0.0,1.3268893957138062,-0.1733398288488388,0.125,-0.9608373641967773,-0.003067961661145091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749031183.2676258,0.08444571495056152,0.0015339808305725455,-0.0625,-0.026427030563354492,-0.0015339808305725455,-0.0625,-0.23929309844970703,0.0,0.0625,1.0331921577453613,-0.007669903803616762,-0.0625,-0.37189245223999023,0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.023318767547607422,0.001714162528514862,-0.1677911877632141,0.022798776626586914,-0.08283495903015137,0.5,-0.14392900466918945,-0.200951486825943,0.8125,-0.05066537857055664,0.00920388475060463,0.0625,1.3243128061294556,-0.007669903803616762,0.125,-0.960801362991333,0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031183.3663526,0.0844576358795166,0.0,-0.0625,-0.02643895149230957,0.0,-0.125,-0.23929309844970703,0.0015339808305725455,0.0625,1.033179759979248,-0.00920388475060463,-0.0625,-0.37189245223999023,-0.012271846644580364,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.02339911460876465,0.008570813573896885,-0.22372159361839294,0.01660299301147461,-0.09357282519340515,0.5625,-0.15913701057434082,-0.12732040882110596,0.5,-0.07384252548217773,-0.9081166386604309,0.0,1.311429738998413,-0.19481556117534637,0.1875,-0.9607775211334229,0.016873788088560104,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031183.4669433,0.0844576358795166,-0.003067961661145091,-0.0625,-0.026414990425109863,0.0,-0.0625,-0.23929309844970703,0.026077672839164734,0.0625,1.0332040786743164,0.00920388475060463,-0.125,-0.37189245223999023,0.006135923322290182,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.02339911460876465,-0.003428325057029724,-0.1677911877632141,0.011533498764038086,-0.04908738657832146,0.375,-0.17427301406860352,-0.17947575449943542,0.6875,-0.1354055404663086,-0.7992039918899536,0.0625,1.2756088972091675,-0.5169515013694763,0.1875,-0.9607894420623779,0.0015339808305725455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749031183.5666058,0.08448147773742676,0.0015339808305725455,-0.125,-0.026462912559509277,-0.004601942375302315,-0.125,-0.23928117752075195,0.00920388475060463,0.0625,1.033167839050293,-0.015339807607233524,-0.0625,-0.3719162940979004,0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.023225069046020508,-0.015427464619278908,-0.1677911877632141,0.006632089614868164,-0.08743690699338913,0.5625,-0.1843278408050537,-0.11044661700725555,0.4375,-0.26616525650024414,-1.7732818126678467,0.0,1.2199541330337524,-0.685689389705658,0.25,-0.9608254432678223,-0.02761165425181389,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031183.6670249,0.0844576358795166,-0.013805827125906944,-0.0625,-0.026474952697753906,-0.016873788088560104,-0.0625,-0.2393050193786621,0.01073786523193121,0.0625,1.0332040786743164,0.007669903803616762,-0.125,-0.37192821502685547,0.004601942375302315,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.023252010345458984,0.010284976102411747,-0.22372159361839294,-0.0026917457580566406,-0.1595340073108673,0.9375,-0.19084715843200684,-0.02454369328916073,0.0,-0.39688920974731445,-1.287009835243225,0.0625,1.1442737579345703,-0.7685243487358093,0.25,-0.9607775211334229,-0.01073786523193121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749031183.7663517,0.0844576358795166,0.0,-0.0625,-0.026462912559509277,0.0015339808305725455,-0.0625,-0.23929309844970703,0.01073786523193121,0.0625,1.0332040786743164,-0.004601942375302315,-0.0625,-0.37189245223999023,0.013805827125906944,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.022689342498779297,0.008570813573896885,-0.1677911877632141,-0.013417482376098633,-0.10277671366930008,0.5625,-0.19306421279907227,-0.05982524901628494,0.125,-0.48935985565185547,-0.503145694732666,0.0625,1.0793192386627197,-0.5859806537628174,0.1875,-0.9607293605804443,-0.003067961661145091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749031183.866645,0.08448147773742676,-0.0015339808305725455,-0.0625,-0.026462912559509277,0.01073786523193121,-0.125,-0.23926925659179688,-0.007669903803616762,0.0625,1.033179759979248,0.007669903803616762,-0.125,-0.37189245223999023,0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.02285003662109375,0.013713300228118896,-0.3355823755264282,-0.020608186721801758,-0.03681553900241852,0.375,-0.19911623001098633,-0.06442718952894211,0.125,-0.5062813758850098,0.0015339808305725455,0.0,1.0207043886184692,-0.7025632262229919,0.25,-0.9606096744537354,0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031183.9667308,0.0844576358795166,0.004601942375302315,-0.125,-0.026474952697753906,0.003067961661145091,-0.125,-0.2393050193786621,-0.0015339808305725455,0.0,1.0331921577453613,-0.012271846644580364,-0.0625,-0.3719043731689453,-0.02147573046386242,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.022783279418945312,0.0,-0.22372159361839294,-0.025725364685058594,-0.03834952041506767,0.3125,-0.2030951976776123,-0.032213594764471054,0.0,-0.5062813758850098,0.006135923322290182,0.0625,0.9450000524520874,-0.780796229839325,0.3125,-0.9604778289794922,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031184.067167,0.08449363708496094,-0.003067961661145091,-0.0625,-0.026474952697753906,-0.01073786523193121,-0.0625,-0.23929309844970703,0.02147573046386242,0.0625,1.033179759979248,-0.023009711876511574,-0.0625,-0.3719043731689453,-0.007669903803616762,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.022756338119506836,0.01714162714779377,-0.1677911877632141,-0.032772064208984375,-0.0951068103313446,0.5625,-0.20675039291381836,-0.0475534051656723,0.0625,-0.5063052177429199,0.006135923322290182,0.0,0.8886981010437012,-0.4279806315898895,0.1875,-0.9604179859161377,-0.01073786523193121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1749031184.166407,0.08448147773742676,-0.004601942375302315,-0.0625,-0.026486873626708984,-0.019941750913858414,-0.0625,-0.23926925659179688,0.023009711876511574,0.0625,1.033167839050293,-0.0015339808305725455,-0.0625,-0.3719162940979004,-0.013805827125906944,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.022689342498779297,-0.001714162528514862,-0.1677911877632141,-0.04589486122131348,-0.08436894416809082,0.5,-0.209794282913208,-0.02147573046386242,0.0,-0.5063295364379883,0.0,0.0625,0.8543033599853516,-0.5691068768501282,0.1875,-0.9603579044342041,0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031184.2666132,0.08448147773742676,-0.012271846644580364,0.0,-0.026474952697753906,-0.00920388475060463,-0.0625,-0.23932886123657227,-0.0015339808305725455,0.0625,1.0331921577453613,0.00920388475060463,-0.125,-0.3719162940979004,-0.006135923322290182,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.022448301315307617,0.011999138630926609,-0.1677911877632141,-0.05433177947998047,-0.06596117466688156,0.4375,-0.20990204811096191,-0.003067961661145091,-0.0625,-0.5059700012207031,-0.003067961661145091,0.0625,0.7927284240722656,-0.7946020364761353,0.3125,-0.9602260589599609,0.007669903803616762,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031184.3665848,0.08443355560302734,-0.0015339808305725455,-0.0625,-0.026474952697753906,-0.0015339808305725455,-0.0625,-0.23929309844970703,0.0015339808305725455,0.0625,1.0331921577453613,0.00920388475060463,-0.125,-0.37192821502685547,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.02183246612548828,0.013713300228118896,-0.2796519994735718,-0.06233716011047363,-0.10124272853136063,0.6875,-0.20975828170776367,0.007669903803616762,-0.0625,-0.5055146217346191,0.01073786523193121,0.0625,0.7173717021942139,-0.6948933005332947,0.25,-0.9602260589599609,-0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031184.4664624,0.08442163467407227,-0.01073786523193121,-0.0625,-0.026474952697753906,-0.007669903803616762,-0.0625,-0.23929309844970703,-0.007669903803616762,0.0625,1.033155918121338,-0.004601942375302315,-0.0625,-0.37194013595581055,-0.015339807607233524,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.021283388137817383,-0.013713300228118896,-0.22372159361839294,-0.0688326358795166,-0.10431069135665894,0.6875,-0.20977020263671875,-0.006135923322290182,-0.0625,-0.5053586959838867,0.01073786523193121,0.0625,0.6511468887329102,-0.7148350477218628,0.25,-0.9602022171020508,0.0015339808305725455,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031184.5666695,0.08444571495056152,-0.0015339808305725455,-0.0625,-0.026486873626708984,-0.007669903803616762,0.0,-0.2393050193786621,0.0,0.0625,1.033167839050293,-0.003067961661145091,-0.0625,-0.3719162940979004,-0.01840776950120926,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.021256446838378906,-0.029140762984752655,-0.11186079680919647,-0.07967829704284668,-0.17794176936149597,0.9375,-0.20961451530456543,0.0,-0.0625,-0.5054187774658203,-0.003067961661145091,0.0625,0.5722906589508057,-0.8314175605773926,0.3125,-0.9602022171020508,-0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
1749031184.6665337,0.08437371253967285,-0.004601942375302315,-0.125,-0.026498913764953613,-0.007669903803616762,-0.0625,-0.2393169403076172,0.006135923322290182,0.0625,1.033179759979248,0.016873788088560104,-0.125,-0.3719162940979004,0.003067961661145091,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0208280086517334,0.013713300228118896,-0.22372159361839294,-0.09181833267211914,-0.1426602154970169,0.8125,-0.20972228050231934,-0.007669903803616762,-0.0625,-0.5040764808654785,0.007669903803616762,0.0625,0.48662734031677246,-0.8958447575569153,0.3125,-0.9602141380310059,-0.012271846644580364,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0
